building_floors,x_coord,y_coord
3.0,23.315674001286286,55.927461885481016
2.0,23.359809346124358,55.95340974963256
5.0,23.35721840040535,55.91359955805711
5.0,23.278714919952257,55.91347929659785
4.0,23.309390094353812,55.930804613912585
2.0,23.356842608578166,55.91697538554444
5.0,23.25230921022894,55.90668298494325
2.0,23.354825992955572,55.91703670765166
5.0,23.247542657143367,55.91250225816568
5.0,23.305290958284385,55.93094327128769
2.0,23.23266037263975,55.90393892583382
5.0,23.25511614789025,55.915432013194405
5.0,23.278175472477102,55.91324256448455
1.0,23.32866307449058,55.92861136834761
4.0,23.311456597554592,55.94692355665693
1.0,23.299846304728938,55.93381411953083
5.0,23.32045706844022,55.93667846280034
2.0,23.304333956049962,55.93076718494979
5.0,23.276658206745758,55.91140102110804
5.0,23.254026820163592,55.908849455885935
5.0,23.33087348535117,55.853233573769046
